"Hash","Message","Hashes of parents","Is a merge commit?","List of modified files"
"6c2f1d232af13bf1a5407f8ebc1ab9d66429055b","move DEBUG=True packages into pip-available pkgs","c83abd798ceff4cd8983831ab7f27bb7545a0044","False","pyproject.toml;uv.lock"
"5295320b0b5b551afebe9db399ae0805ab3ccbef","add django-autotyping to debug pip group","6c2f1d232af13bf1a5407f8ebc1ab9d66429055b","False","pyproject.toml"
"4213d7dc278f1cd1b94fd1e079825be9cf23c161","Fix API crash","5295320b0b5b551afebe9db399ae0805ab3ccbef","False","archivebox/api/v1_api.py"
"7ff2c7f4d50cea7e9594b9ea2c57a2ca83c14b79","Fix API crash (#1569)","5295320b0b5b551afebe9db399ae0805ab3ccbef;4213d7dc278f1cd1b94fd1e079825be9cf23c161","True","archivebox/api/v1_api.py"
"d93aa469497ed21ce50655cfb5b83401c97035d2","fix django.forms.JSONField does not exist 500 error","d47d429e9db9b37ca0dedb9ad1242067c8f5e50f","False","archivebox/__init__.py;archivebox/config/version.py;archivebox/core/admin_archiveresults.py;archivebox/core/views.py"
"6530d1f4bf578d31d5ce2261993c13c1c4f4c304","remove vendored copy of pocket and add [debug] group of pkgs for running with DEBUG=True","70926f1d9fe725aa31fd4a8ff8c367eb6060f6c3","False","archivebox/vendor/__init__.py;archivebox/vendor/pocket;pyproject.toml"
"f56cdd2da50c3f7ebdbb0ffe94576095d13cb7b5","add chrome flag to fix long screenshots getting cut off","5efeb9d347c81ef359baf4591697f7b39188f4b9","False","archivebox/pkgs/abx-plugin-chrome/abx_plugin_chrome/config.py"
"ecfdab1d01cc362210da5be3f9ef86118ee34292","Update and rename bug_report.md to bug_report.yml","5ea035c14d7b43092720ea8f8ab32ba1f69942d0","False",".github/ISSUE_TEMPLATE/bug_report.md;.github/ISSUE_TEMPLATE/bug_report.yml"
"6adca829aa5640972f2aff57351adc9aa9d3ab2d","Update bug_report.yml","ecfdab1d01cc362210da5be3f9ef86118ee34292","False",".github/ISSUE_TEMPLATE/bug_report.yml"
"8ce010afb768de44adc1484a310c976efbcd6295","Update bug_report.yml","6adca829aa5640972f2aff57351adc9aa9d3ab2d","False",".github/ISSUE_TEMPLATE/bug_report.yml"
"ea6156f03b044a10795046e5eb96067455392bbf","Update bug_report.yml","8ce010afb768de44adc1484a310c976efbcd6295","False",".github/ISSUE_TEMPLATE/bug_report.yml"
"8e0e9f2d29a8441299ca6ad990a401dd4da3c9d2","Update bug_report.yml","ea6156f03b044a10795046e5eb96067455392bbf","False",".github/ISSUE_TEMPLATE/bug_report.yml"
"a0bbe554598e2b2b4039305d31db3cc209b5a741","Update bug_report.yml","8e0e9f2d29a8441299ca6ad990a401dd4da3c9d2","False",".github/ISSUE_TEMPLATE/bug_report.yml"
"b47b4537d10e8bbf591688afce958644435ad628","Update bug_report.yml","a0bbe554598e2b2b4039305d31db3cc209b5a741","False",".github/ISSUE_TEMPLATE/bug_report.yml"
"65bb71e288168df754accb0a9de89f42674b29d2","Update bug_report.yml","b47b4537d10e8bbf591688afce958644435ad628","False",".github/ISSUE_TEMPLATE/bug_report.yml"
"2bff4f43dc8c955972809ee1b89e965acb013f10","Update bug_report.yml","65bb71e288168df754accb0a9de89f42674b29d2","False",".github/ISSUE_TEMPLATE/bug_report.yml"
"983119d6aed6ba2d4c64357e92060f5cf7fbd42d","Delete .github/ISSUE_TEMPLATE/question_or_discussion.md","2bff4f43dc8c955972809ee1b89e965acb013f10","False",".github/ISSUE_TEMPLATE/question_or_discussion.md"
"85747f9a6ef23d854b0fb84bda1a55ff6efcf15c","Rename bug_report.yml to 1-bug_report.yml","ce6ae3465585a89a9749312841791f099ba7a8cb","False",".github/ISSUE_TEMPLATE/1-bug_report.yml"
"57852fd89ed2a864b9f7445fe5f98ddffd459994","fix sphinx docs build","840f8315720881693abb1d0173bfef0de61cf279","False","archivebox/pkgs/abx-spec-archivebox/abx_spec_archivebox/states.py;archivebox/pkgs/abx-spec-archivebox/abx_spec_archivebox/writes.py;docs;pyproject.toml;uv.lock"
"ec100bfe29e06fc2f29a300cdae38785691d0292","fix docs build for vendored pkgs","f0a71988613e4018ed10288e9d8c0277f2f4799d","False","archivebox/pkgs/abx-plugin-archivedotorg/abx_plugin_archivedotorg/archive_org.py;archivebox/pkgs/abx-plugin-chrome/abx_plugin_chrome/dom.py;archivebox/pkgs/abx-plugin-chrome/abx_plugin_chrome/pdf.py;archivebox/pkgs/abx-plugin-chrome/abx_plugin_chrome/screenshot.py;archivebox/pkgs/abx-plugin-curl/abx_plugin_curl/headers.py;archivebox/pkgs/abx-plugin-favicon/abx_plugin_favicon/favicon.py;archivebox/pkgs/abx-plugin-git/abx_plugin_git/git.py;archivebox/pkgs/abx-plugin-htmltotext/abx_plugin_htmltotext/htmltotext.py;archivebox/pkgs/abx-plugin-mercury/abx_plugin_mercury/mercury.py;archivebox/pkgs/abx-plugin-readability/abx_plugin_readability/readability.py;archivebox/pkgs/abx-plugin-singlefile/abx_plugin_singlefile/singlefile.py;archivebox/pkgs/abx-plugin-title/abx_plugin_title/extractor.py;archivebox/pkgs/abx-plugin-wget/abx_plugin_wget/wget.py;archivebox/pkgs/abx-plugin-ytdlp/abx_plugin_ytdlp/media.py;docs"
"c3d692b5d5544e2055d1961039d9d29cdb0867c0","fix minor actor erros around CLAIM_ATOMIC","7c0e3dcc21720d2eef41ad56df8f4fae50d24f89","False","archivebox/actors/actor.py"
"48bb634b75c01988d48c7d628c96d592c2f2745c","fix orchestrator startup and add exit_on_idle option","c3d692b5d5544e2055d1961039d9d29cdb0867c0","False","archivebox/actors/models.py;archivebox/actors/orchestrator.py"
"227fd4e1c6a56f1c5b3bd437a2e4df3da721553a","fix statemachine progression for Snapshot, Crawl, and ArchiveResult","684a394cbad6d24a8a723c47a739fd6dfa0bd272","False","archivebox/core/actors.py;archivebox/core/statemachines.py;archivebox/crawls/statemachines.py"
"ba26d7507929577ca73dbdabc0834a50978f48c5","add notes and label fields, fix model getters","227fd4e1c6a56f1c5b3bd437a2e4df3da721553a","False","archivebox/core/admin_snapshots.py;archivebox/core/models.py;archivebox/crawls/__init__.py;archivebox/crawls/admin.py;archivebox/crawls/models.py;archivebox/index/schema.py"
"c8e186f21bf0f530cb5d915cc3a90333a96746a9","fix plugin loading order, admin, abx-pkg","210fd935d7a0dfcffbd862bdf27c61884e40f484","False","archivebox/cli/archivebox_update.py;archivebox/config/__init__.py;archivebox/config/common.py;archivebox/config/views.py;archivebox/core/__init__.py;archivebox/core/actors.py;archivebox/core/admin_archiveresults.py;archivebox/core/admin_snapshots.py;archivebox/core/models.py;archivebox/core/statemachines.py;archivebox/core/views.py;archivebox/crawls/__init__.py;archivebox/crawls/actors.py;archivebox/crawls/models.py;archivebox/crawls/statemachines.py;archivebox/machine/models.py;archivebox/main.py;archivebox/pkgs/__init__.py;archivebox/pkgs/abx-plugin-chrome/abx_plugin_chrome/__init__.py;archivebox/pkgs/abx-plugin-chrome/abx_plugin_chrome/binaries.py;archivebox/pkgs/abx-plugin-chrome/abx_plugin_chrome/config.py;archivebox/pkgs/abx-plugin-chrome/pyproject.toml;archivebox/pkgs/abx-plugin-curl/abx_plugin_curl/binaries.py;archivebox/pkgs/abx-plugin-curl/pyproject.toml;archivebox/pkgs/abx-plugin-default-binproviders/abx_plugin_default_binproviders.py;archivebox/pkgs/abx-plugin-default-binproviders/pyproject.toml;archivebox/pkgs/abx-plugin-favicon/abx_plugin_favicon/__init__.py;archivebox/pkgs/abx-plugin-git/abx_plugin_git/binaries.py;archivebox/pkgs/abx-plugin-git/abx_plugin_git/extractors.py;archivebox/pkgs/abx-plugin-git/pyproject.toml;archivebox/pkgs/abx-plugin-ldap-auth/abx_plugin_ldap_auth/binaries.py;archivebox/pkgs/abx-plugin-mercury/abx_plugin_mercury/binaries.py;archivebox/pkgs/abx-plugin-mercury/abx_plugin_mercury/extractors.py;archivebox/pkgs/abx-plugin-npm/abx_plugin_npm/binaries.py;archivebox/pkgs/abx-plugin-npm/abx_plugin_npm/binproviders.py;archivebox/pkgs/abx-plugin-npm/pyproject.toml;archivebox/pkgs/abx-plugin-pip/abx_plugin_pip/.plugin_order;archivebox/pkgs/abx-plugin-pip/abx_plugin_pip/__init__.py;archivebox/pkgs/abx-plugin-pip/abx_plugin_pip/binaries.py;archivebox/pkgs/abx-plugin-pip/abx_plugin_pip/binproviders.py;archivebox/pkgs/abx-plugin-pip/pyproject.toml;archivebox/pkgs/abx-plugin-playwright/abx_plugin_playwright/binaries.py;archivebox/pkgs/abx-plugin-playwright/abx_plugin_playwright/binproviders.py;archivebox/pkgs/abx-plugin-playwright/pyproject.toml;archivebox/pkgs/abx-plugin-puppeteer/abx_plugin_puppeteer/binaries.py;archivebox/pkgs/abx-plugin-puppeteer/abx_plugin_puppeteer/binproviders.py;archivebox/pkgs/abx-plugin-puppeteer/pyproject.toml;archivebox/pkgs/abx-plugin-readability/abx_plugin_readability/binaries.py;archivebox/pkgs/abx-plugin-readability/abx_plugin_readability/extractors.py;archivebox/pkgs/abx-plugin-readwise/abx_plugin_readwise.py;archivebox/pkgs/abx-plugin-ripgrep-search/abx_plugin_ripgrep_search/binaries.py;archivebox/pkgs/abx-plugin-singlefile/abx_plugin_singlefile/binaries.py;archivebox/pkgs/abx-plugin-singlefile/abx_plugin_singlefile/extractors.py;archivebox/pkgs/abx-plugin-singlefile/abx_plugin_singlefile/migrations/__init__.py;archivebox/pkgs/abx-plugin-singlefile/pyproject.toml;archivebox/pkgs/abx-plugin-sonic-search/abx_plugin_sonic_search/binaries.py;archivebox/pkgs/abx-plugin-sonic-search/abx_plugin_sonic_search/searchbackend.py;archivebox/pkgs/abx-plugin-sonic-search/pyproject.toml;archivebox/pkgs/abx-plugin-title/abx_plugin_title/__init__.py;archivebox/pkgs/abx-plugin-wget/abx_plugin_wget/binaries.py;archivebox/pkgs/abx-plugin-wget/abx_plugin_wget/extractors.py;archivebox/pkgs/abx-plugin-wget/pyproject.toml;archivebox/pkgs/abx-plugin-ytdlp/abx_plugin_ytdlp/binaries.py;archivebox/pkgs/abx-plugin-ytdlp/abx_plugin_ytdlp/config.py;archivebox/pkgs/abx-plugin-ytdlp/pyproject.toml;archivebox/pkgs/abx-spec-archivebox/abx_spec_archivebox/__init__.py;archivebox/pkgs/abx-spec-config/abx_spec_config/__init__.py;archivebox/pkgs/abx-spec-django/abx_spec_django.py;archivebox/pkgs/abx-spec-extractor/abx_spec_extractor.py;archivebox/pkgs/abx-spec-pydantic-pkgr/README.md;archivebox/pkgs/abx-spec-pydantic-pkgr/abx_spec_pydantic_pkgr.py;archivebox/pkgs/abx-spec-pydantic-pkgr/pyproject.toml;archivebox/pkgs/abx-spec-searchbackend/abx_spec_searchbackend.py;archivebox/pkgs/abx/abx.py;archivebox/seeds/__init__.py;pyproject.toml;requirements.txt;uv.lock"
"8f8fbbb7a2c52cd755502423417d8189b1df17d1","API fixes and add actors endpoints","c8e186f21bf0f530cb5d915cc3a90333a96746a9","False","archivebox/abid_utils/models.py;archivebox/actors/actor.py;archivebox/api/auth.py;archivebox/api/v1_actors.py;archivebox/api/v1_api.py;archivebox/api/v1_cli.py;archivebox/api/v1_core.py;archivebox/core/asgi.py;archivebox/core/settings.py;archivebox/crawls/models.py;archivebox/index/json.py;archivebox/main.py"
"148ea907bdc7795e9dbedfec0fff5f78fbfa24fb","fix serious bug with Actor.get_next updating all rows instead of only top row","18403b72f0ad3fe40948736cf58735ce4b32d9c1","False","archivebox/__init__.py;archivebox/actors/actor.py;archivebox/actors/orchestrator.py"
"67c22b2df0e6c3960276334dca4616b72bde3cd8","fix config set not working with constants","2a66bb9a5709746d41a7ede10e1a9b6ab00eb323","False","archivebox/config/collection.py"
"1ec2753664cc6e0b5e59e0dbb244d02b37dd744b","fix statemachine create_root_snapshot and retry timing","67c22b2df0e6c3960276334dca4616b72bde3cd8","False","archivebox/core/actors.py;archivebox/core/models.py;archivebox/core/settings_logging.py;archivebox/core/statemachines.py;archivebox/crawls/actors.py;archivebox/crawls/models.py;archivebox/crawls/statemachines.py;archivebox/pkgs/abx-plugin-git/abx_plugin_git/extractors.py"
"9b8cf7b4f0e779123e7281727e88ee250c8ec722","simplify actor and orchestrator by removing threading code, fixing bugs","af21c3428bbb69ab4a8900eefcbd93d96f205898","False","archivebox/actors/actor.py;archivebox/actors/orchestrator.py"
"1e3ce67834ceb9ac843ad9ad7a780ad9839a9a20","fix API and CLU calls","f65c2b40f80532431e7db7e1ebdf9fb6dc570b8b","False","archivebox/api/v1_actors.py;archivebox/cli/archivebox_add.py"
"9adfe0e2e69ab2ba5ea06552665499b84fafe2e0","add code to log all SQL queries for DEBUG","385ccaa14d466641161088a7315e820943051614","False","archivebox/core/settings_logging.py"
"0acd388c02803fe671db4f983464cea76a2a4182","fix imports and deps","6b83b4c9954db0335e09b22e7dee8ac0dc175550","False","archivebox/cli/archivebox_add.py;archivebox/core/models.py;archivebox/pkgs/abx-spec-config/abx_spec_config/__init__.py;archivebox/pkgs/abx/abx.py;pyproject.toml;requirements.txt;uv.lock"
"e50f8cb3b6f868c97fa96c6012c64154655e2647","fix abx handling of obj, module, and class based plugins, fix archivebox version cmd","0acd388c02803fe671db4f983464cea76a2a4182","False","archivebox/pkgs/abx-spec-archivebox/abx_spec_archivebox/reads.py;archivebox/pkgs/abx-spec-config/abx_spec_config/__init__.py;archivebox/pkgs/abx/abx.py"
"4c25e9037897a04c7645b88c5483a4482d67f4c0","move monkey_patches.py into archivebox.misc subfolder","4a5d60729684ae47723c8ab0efe899dcd9044c98","False","archivebox/__init__.py;archivebox/core/settings_logging.py;archivebox/misc/monkey_patches.py"
"0db6437c4e1ec3d2dfffcdf7d0691336a7c59129","fix plural name for output_dir","65afd405b1f09ca8801c9733ac1c913b39198148","False","archivebox/abid_utils/models.py"
"5f01fc83073ed8cf000e530269f1be2d98891907","fix archivebox shell and manage CLI commands","328eb98a385e3680c0194e674bf4043eb934e372","False","archivebox/cli/__init__.py;archivebox/cli/archivebox_manage.py;archivebox/cli/archivebox_shell.py;archivebox/core/settings.py"
"a0edf218e86f397b35d36268cb98ffc3d90c7876","fix archivebox init and archivebox install CLI commands","5f01fc83073ed8cf000e530269f1be2d98891907","False","archivebox/cli/archivebox_init.py;archivebox/cli/archivebox_install.py"
"3a64ced69774156223b3f7d734018079cbbb9148","fix archivebox delete errors","0347b911aaed725e248384a44ec54706c7556541","False","archivebox/cli/archivebox_remove.py"
"6740202d780e87a450725d5bc7c293352de473b7","fix cli loading edge case where setup_django wasnt running when it should","f21b86aba8be7e073b50234a0907b51f1849a750","False","archivebox/cli/__init__.py;archivebox/cli/archivebox_add.py"
"ee548eb16e7ff916b426798d7b79074a9965f12a","fix archivebox install not using LIB_DIR","6740202d780e87a450725d5bc7c293352de473b7","False","archivebox/pkgs/abx-plugin-npm/abx_plugin_npm/binproviders.py;archivebox/pkgs/abx-plugin-pip/abx_plugin_pip/binproviders.py"
"b852951c5850440e475229868645f5286d8e0465","fix cli loading edge case where setup_django wasnt running when it should","6b47510f70f68d33cc7e57d81cc302c4a5507a0e","False","archivebox/cli/__init__.py"
"1ceaa1ac7a492f946e67195d2efdb8477a0ff5a9","add ABID model check and fix model inheritance","c374d7695e87a7e1c76b7949b20bd846e0bb3793","False","archivebox/base_models/models.py;archivebox/core/models.py;archivebox/core/statemachines.py"
"f1b9aec8738950fdcb45a56775c16f553192a5e6","fix syntax errors","d192eb5c484aacb4cf162dc455d81ee221c824cc","False","archivebox/extractors/extractor.py;archivebox/pkgs/abx-plugin-title/abx_plugin_title/extractor.py"
"a572db307b758dd9640a21464e36a5819af95f88","fix syntax errors (#1609)","d192eb5c484aacb4cf162dc455d81ee221c824cc;f1b9aec8738950fdcb45a56775c16f553192a5e6","True","archivebox/extractors/extractor.py;archivebox/pkgs/abx-plugin-title/abx_plugin_title/extractor.py"
"6b3e297db8c33e0b11b19c497d799d864ab0335b","fix lock_pkgs.sh version parsing and python version","5cf7725f0e3cdde8b2e7e322e5fd344afcd3fe55","False","bin/lock_pkgs.sh"
"9ca66c6a2b4723465073eb5c9915fb4a886ed194","fix syntax error in archivebox/core/models.py","839016b4b1eab1bc59def7a416668ffd595999f4","False","archivebox/core/models.py"
"db9771c7e853556ef00e90564a4d34c729dc5bcc","fix syntax error in archivebox/core/models.py (#1621)","839016b4b1eab1bc59def7a416668ffd595999f4;9ca66c6a2b4723465073eb5c9915fb4a886ed194","True","archivebox/core/models.py"
"c5fc4068f48b9cb981e309de3f7859cb2d3387f6","fix unneeded import","8e9ef31fda5f846c237373eb1c7e7db369d29b67","False","archivebox/misc/logging_util.py"
"3312a34b39167058afa5d83c78e96031575c2402","Fix typo in timestamp scale factor","1fb5ecf13d6216fbc3f6096463ed124ab543e266","False","archivebox/parsers/generic_json.py"
"b74b0d23b46834eb4310fd4efa71db2c02900314","Fix typo in timestamp scale factor (#1627)","1fb5ecf13d6216fbc3f6096463ed124ab543e266;3312a34b39167058afa5d83c78e96031575c2402","True","archivebox/parsers/generic_json.py"
"62a99c88d2a8e60b76ee8831db1fa47efd301791","clarify filesystems selections in bug report github template","765abc9d5acb167d2828fedcec1741370ef7c4f5","False",".github/ISSUE_TEMPLATE/1-bug_report.yml"
"b28f2e704ca3329e5a7ffcec3b5e1c7e54f35247","Update 1-bug_report.yml fix markdown formatting","62a99c88d2a8e60b76ee8831db1fa47efd301791","False",".github/ISSUE_TEMPLATE/1-bug_report.yml"
"91eb3472e32a65f184b9e60f959967228d38e929","Update 1-bug_report.yml","b28f2e704ca3329e5a7ffcec3b5e1c7e54f35247","False",".github/ISSUE_TEMPLATE/1-bug_report.yml"
"7ba7ad6b3e3dae479916e033716f3134bb1b65e8","Update 1-bug_report.yml","91eb3472e32a65f184b9e60f959967228d38e929","False",".github/ISSUE_TEMPLATE/1-bug_report.yml"
"ba5380f60be4ccff5598922423d69824433636aa","Update 1-bug_report.yml","7ba7ad6b3e3dae479916e033716f3134bb1b65e8","False",".github/ISSUE_TEMPLATE/1-bug_report.yml"
"b93918f926edf46562e22bc44a592133fee9648b","Update 1-bug_report.yml","ba5380f60be4ccff5598922423d69824433636aa","False",".github/ISSUE_TEMPLATE/1-bug_report.yml"
"fd2172873219ba6b93dd724efda711c36051ba4e","Update 1-bug_report.yml","b93918f926edf46562e22bc44a592133fee9648b","False",".github/ISSUE_TEMPLATE/1-bug_report.yml"
"d1c8acd3ff14038de77d9b9373f1b21a2361d44b","Update 1-bug_report.yml","fd2172873219ba6b93dd724efda711c36051ba4e","False",".github/ISSUE_TEMPLATE/1-bug_report.yml"
"58fc6d9cf882ac60ce1c73f22879b6806a307120","readwise: fix SOURCES_DIR syntax

Fixes: attributeerror: 'list' object has no attribute 'SOURCES_DIR'","aa55e0d02e644e011e8a09b41c6c6c316c164d3c","False","archivebox/pkgs/abx-plugin-readwise/abx_plugin_readwise.py"
"952bde6cfa7ebc7737459a7a459918a20004f752","spec-config: fix CONSTANTS import

I was getting:
ImportError: cannot import name 'CONSTANTS' from partially initialized module 'archivebox' (most likely due to a circular import)
(/nix/store/6fy0wgy7r3ld3k590kxgxrc0r1cca347-archivebox-0.8.6rc3/lib/python3.12/site-packages/archivebox/__init__.py)","58fc6d9cf882ac60ce1c73f22879b6806a307120","False","archivebox/pkgs/abx-spec-config/abx_spec_config/__init__.py"
